CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Los Angeles,Main St.,CA,US,2018-03-09,several hundred,200,,200,,,general protestors,Protesting new street vending laws,0,protest,7,0,0,0,1,1,http://www.latimes.com/local/lanow/la-me-ln-vending-system-protest-20180308-story.html,,,,
New York,Metropolitan Museum of Art,NY,US,2018-03-09,several dozen,24,,24,,,general protestors,Protesting opioid addiction,0,protest,0,0,0,0,1,1,https://www.nytimes.com/2018/03/10/us/met-museum-sackler-protest.html,http://www.thedailystar.com/news/state/anti-opioid-protesters-scatter-pill-bottles-at-nyc-museum/article_2efc7065-0b3c-5999-a0a8-af7731df5258.html,,,
San Antonio,Brandeis High School,TX,US,2018-03-09,About a dozen,12,,12,,,Students,Enough: National School Walkout,1,walkout,0,0,0,0,1,1,https://www.mysanantonio.com/news/education/article/Brandeis-High-students-walk-out-to-protest-gun-12741189.php,https://www.expressnews.com/news/education/article/Brandeis-High-students-walk-out-to-protest-gun-12741665.php,,,
San Antonio,Brick at the Blue Star Arts Complex,TX,US,2018-03-09,,,,,,,Bernie Sanders,address about his campaign and politics,1,rally,0,0,0,0,1,1,https://www.expressnews.com/news/local/politics/article/Sanders-rallies-his-supporters-urging-continued-12742753.php,,,,
Santa Fe,The Plaza,NM,US,2018-03-09,dozens,24,,24,,,general protestors,Tibetan freedom,0,Rally,0,0,0,0,1,1,http://www.santafenewmexican.com/news/local_news/tibet-still-matters/article_6c11e9b4-58a1-562b-8025-346a6bd3a976.html,,,,
Sparta,Wilson Dr.,NJ,US,2018-03-09,roughly 20,20,,20,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.njherald.com/20180311/protesters-rally-for-stricter-gun-control-laws#//,,,,
St. Paul,Outside ICE HQ,MN,US,2018-03-09,,,,,,,general protestors,Protesting deportation of local man,1,protest,0,0,0,0,1,1,http://www.startribune.com/supporters-of-augsburg-professor-mzenga-aggrey-wanyama-held-a-protest/476406853/#1,,,,
Berkeley,,CA,US,2018-03-10,approximately 200,200,,200,,,The Tibetan Association of Northern California,Tibetan Uprising Day Rally,0,rally,0,0,0,0,1,1,http://www.dailycal.org/2018/03/14/hundreds-gather-berkeley-observe-59th-anniversary-tibetan-uprising-day/,,,,
Chandler,Tumbleweed Park,AZ,US,2018-03-10,about two dozen,24,,24,,,Direct Action Everywhere,Protesting the Ostrich Festival,0,protest,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/chandler/2018/03/10/protesters-take-chandler-ostrich-festival-zebra-dies-debate-animal-performers/413601002/,,,,
Columbus,State Capitol,OH,US,2018-03-10,FB: 1100; estimated 1000,1000,,1100,,,Ohio Gun Owners,Rallying for gun rights,2,rally,0,0,0,0,1,1,https://www.facebook.com/events/2042622746063163/,http://www.dispatch.com/news/20180310/gun-rights-activists-rally-at-statehouse-against-proposed-restrictions,http://www.nbc4i.com/local-news/gun-rights-advocates-to-have-open-carry-rally-at-statehouse-against-bill-that-would-ban-assault-weapons/1096471560,,
Concord,Statehouse,NH,US,2018-03-10,FB: 134,134,,134,,,Women's Defense League of NH,Rallying for gun rights,2,rally,0,0,0,0,1,1,https://www.facebook.com/events/2041228746112410/,http://www.concordmonitor.com/Steve-Marchand-speaking-to-supporters-and-reporters-outside-Dover-s-city-hall-on-Friday-16106812,,,
Fletcher,,NC,US,2018-03-10,,,,,,,Asheville Voice for Animals group,Animal rights protest,0,protest,0,0,0,0,1,1,http://wlos.com/news/local/animal-rights-activists-protest-circus-act-at-wnc-ag-center,,,,
Helena,Lewis and Clark County Fairgrounds.,MT,US,2018-03-10,,1300,,1300,,,Montana Democrats,Support Democrats rally,1,rally,0,0,0,0,1,1,https://www.greatfallstribune.com/story/news/2018/03/11/biden-rallies-democrats-return-tester-senate/414466002/,,,,
Jefferson City,infront of Governor's Mansion,MO,US,2018-03-10,about 30; more than 30,30,,30,,,Stop the Cuts group,Protest cuts to higher education,0,protest,0,0,0,0,1,1,http://www.newstribune.com/news/local/story/2018/mar/11/stop-cuts-group-leads-protest/717050/,https://www.columbiamissourian.com/news/higher_education/mu-students-staff-rally-in-jefferson-city-against-cuts-to/article_de204c4c-23c4-11e8-8937-2f79075050be.html,,,
Lancaster,Atlantic Sunrise pipeline site,PA,US,2018-03-10,about 50 people,50,,50,,,general protestors,Protesting construction of pipeline,1,protest,5,0,0,0,1,1,http://www.pennlive.com/news/2018/03/five_people_arrested_during_pi.html,https://lancasteronline.com/news/local/people-arrested-during-protest-at-drilling-site-for-atlantic-sunrise/article_c5c9d4a2-24b8-11e8-bc45-df61500ab4ed.html,https://www.ydr.com/story/news/crime/2018/03/11/5-protesters-use-sleeping-dragon-before-arrest-lancaster-county/414519002/,"location given as Lancaster County, so putting in county seat",
Lubock,Civic Center,TX,US,2018-03-10,well over 1000,1000,,1000,,,general protestors,Democratic rally,1,rally,0,0,0,0,1,1,"
http://www.amarillo.com/news/2018-03-10/us-sen-sanders-rallies-west-texas-all-places",,,,
Macon,Downtown,GA,US,2018-03-10,about 50,50,,50,,,general protestors,Rallying for LGBT rights,1,rally,0,0,0,0,1,1,http://www.macon.com/news/local/article204526219.html,,,,
Minneapolis,19th Ave. S.,MN,US,2018-03-10,FB: 231,231,,231,,,Women for Political Change,Rallying for women's rights,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/154767205179870/,,,,
New York,Metropolitan Museum Sackler Wing,NY,US,2018-03-10,several dozen,24,,24,,,general protestors,Protesting doctor's role in the opioid epidemic,0,protest,0,0,0,0,1,1,https://www.timesunion.com/entertainment/article/Protesters-rally-at-museum-12745248.php,https://www.wsbtv.com/news/antiopioid-protesters-scatter-pill-bottles-at-nyc-museum/714129097?utm_source=homestream&utm_medium=site_navigation&utm_campaign=homestream_click,https://www.nytimes.com/2018/03/10/us/met-museum-sackler-protest.html,,
Orlando,City Hall,FL,US,2018-03-10,roughly 35,35,,35,,,general protestors,rallying for gun control,1,rally,0,0,0,0,1,1,http://www.orlandosentinel.com/news/breaking-news/os-parkland-rally-lake-eola-20180310-story.html,,,,
Overland Park,Johnson County Community College,KS,US,2018-03-10,,,,,,,JCCC Alumni,Rally to keep the track program,0,rally,0,0,0,0,1,1,https://www.kshb.com/news/local-news/rally-planned-at-jccc-as-alumni-push-to-keep-track-program,,,,
Parkland,North Community Park,FL,US,2018-03-10,hundreds,200,,200,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.sun-sentinel.com/local/broward/parkland/florida-school-shooting/fl-reg-walk-for-solidarity-20180309-story.html,,,,
Phoenix,Cactus Park,AZ,US,2018-03-10,,,,,,,general protestors,Trump Unity Rally,2,rally,0,0,0,0,1,1,https://www.azcentral.com/picture-gallery/news/local/phoenix/2018/03/10/trump-unity-rally-in-phoenix/32820439/,,,,
Moon Township,"Atlantic Aviation, Pittsburgh International Airport",PA,US,2018-03-10,several thousand,3000,,3000,,,general protestors,"for Rick Saccone for U.S. Congress, for President Trump",2,rally,0,0,0,0,1,1,https://www.cbsnews.com/pittsburgh/news/trump-supporters-moon-township-rally/,http://www.sandiegouniontribune.com/news/us-politics/ct-trump-rally-pennsylvania-special-election-20180310-story.html,https://www.detroitnews.com/story/news/politics/2018/03/10/trump-lends-weight-pennsylvania-house-race/32816749/,feat. President Trump,
Prestonburg,Lake Dr.,KY,US,2018-03-10,,,,,,,Eastern Kentucky Education Association,Rallying to save teacher's pensions,0,rally,0,0,0,0,1,1,http://www.wymt.com/content/news/Teachers-rally-to-save-pensions-476462853.html,http://www.wsaz.com/content/news/Teachers-from-several-counties-hold-rally-against-Kentucky-pension-reform-bill-476465353.html,,,
Sacramento,State Capitol,CA,US,2018-03-10,FB: 526,526,,526,,,general protestors,Rallying for women's rights,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/912641262210123/,,,,
San Diego,Mission Bay; Bahia Resort,CA,US,2018-03-10,hundreds,200,,200,,,general protestors,Protesting hotel's expansion plan,0,protest,0,0,0,0,1,1,https://www.10news.com/news/protestors-paddle-out-to-save-bahia-point-from-mission-bay-hotel-plan,http://www.cbs8.com/story/37695632/protestors-paddle-out-to-protest-a-bahia-resort-expansion-plan,,,
Santa Barbara,De la Guerra Plaza,CA,US,2018-03-10,hundreds,200,,200,,,general protestors,Rallying for women's rights,1,rally,0,0,0,0,1,1,http://www.macon.com/news/local/article204526219.html,http://www.newspress.com/Top/Article/article.jsp?Section=LOCAL&ID=568075581082697764,,,
West Hempfield,Witmer Rd.,PA,US,2018-03-10,about 50 ,50,,50,,,general protestors,Protesting pipeline,1,protest,5,0,0,0,1,1,http://lancasteronline.com/news/local/people-arrested-during-protest-at-drilling-site-for-atlantic-sunrise/article_c5c9d4a2-24b8-11e8-bc45-df61500ab4ed.html,,,,
West Whiteland,Lisa Dr.,PA,US,2018-03-10,more than 150,150,,150,,,general protestors,Protesting pipeline,1,protest,0,0,0,0,1,1,http://www.delcotimes.com/article/DC/20180310/NEWS/180319979,http://www.pottsmerc.com/general-news/20180311/pipeline-protesters-rally-at-scene-of-chester-county-sinkholes,http://www.dailylocal.com/general-news/20180310/pipeline-protesters-rally-at-scene-of-chesco-sinkholes,,
Albuquerque,Downtown,NM,US,2018-03-11,,,,,,,general protestors,Rallying for murdered trans woman,0,rally,0,0,0,0,1,1,http://www.kob.com/albuquerque-news/vigil-held-sunday-for-murdered-transgender-woman/4821812/,,,,
Berklely,Lake Merritt,CA,US,2018-03-11,,,,,,,general protestors; students,Rallying for disabled students and those with learning disabilities,0,rally,0,0,0,0,1,1,https://www.sfgate.com/bayarea/article/Students-rally-in-Oakland-speaking-out-about-12745131.php?t=c2f0d6e659,,,,
Birmingham,East Lake,AL,US,2018-03-11,,,,,,,general protestors,Rallying to stop the violence,0,rally,0,0,0,0,1,1,http://www.wbrc.com/story/37698943/huffman-high-students-hold-vigil-march-to-call-for-end-to-violence,,,,
Burlington,University of Vermont,VT,US,2018-03-11,about 100,100,,100,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,https://vtdigger.org/2018/03/11/gun-control-protest-counter-protest-echo-across-uvm-campus/,,,no indication of definite date (in the week of 4/4/18-4/11/18),
Carlisle,Old Courthouse,PA,US,2018-03-11,several hundred; more than 150,150,,200,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.pennlive.com/expo/erry-2018/03/f2ad3ef6f4/index.html,http://www.pennlive.com/news/2018/03/gun_control_rally_held_in_carl.html,,,
Frankfort,State Capitol,KY,US,2018-03-11,,,,,,,general protestors,Rallying for teacher's contracts,0,rally,0,0,0,0,1,1,http://www.whas11.com/article/news/local/teachers-protest-pension-bill-at-capital-tower-implosion/417-527694083,,,,
Larchmont,VFW Hall,NY,US,2018-03-11,,,,,,,demmocrats,support shelly mayor for senate,0,rally,0,0,0,0,1,1,http://westchester.news12.com/story/37698402/hundreds-rally-to-support-mayers-bid-for-state-senate,,,,
New York,Metropolitan Museum Sackler Wing,NY,US,2018-03-11,around 100,100,,100,,,Artist Nan Goldin and fellow demonstrators,Opioids Protest,0,protest,0,0,0,0,1,1,https://www.theguardian.com/us-news/2018/mar/10/opioids-nan-goldin-protest-metropolitan-museum-sackler-wing,,,,
New York,Park Slope,NY,US,2018-03-11,hundreds,200,,200,,,general protestors,Rallying for safer streets,0,rally,0,0,0,0,0,1,https://www.amny.com/news/park-slope-march-1.17229200,,,,
Oakland,Lake Merritt,CA,US,2018-03-11,more than 100,100,,100,,,general protestors,Rallying for socially awkward children,0,rally,0,0,0,0,1,1,https://www.sfchronicle.com/bayarea/article/Students-rally-in-Oakland-speaking-out-about-12745131.php,,,,
Parkland,Marjory Stoneman Douglas High School,FL,US,2018-03-11,,,,,,,Marjory Stoneman Douglas High School Students,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.miamiherald.com/news/local/community/broward/article204580114.html,,,,
Phoenix,Orpheum Theatre,AZ,US,2018-03-11,hundreds,200,,200,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.abc15.com/news/region-phoenix-metro/central-phoenix/bernie-sanders-speaks-at-rally-in-phoenix,,,,
Ponoma,Park Ave.,CA,US,2018-03-11,hundreds,200,,200,,,Pomona Pastors in Prayer,Rallying for officer killed in the line of duty,0,rally,0,0,0,0,1,1,https://www.dailybulletin.com/2018/03/11/hundreds-gather-for-vigil-for-slain-pomona-police-officer-sunday-night/,,,,
San Rafael,Downtown,CA,US,2018-03-11,,,,,,,general protestors,Protesting hunger,0,protest,0,0,0,0,1,1,http://www.marinij.com/social-affairs/20180311/marin-activists-march-to-help-the-hungry,,,,
Waynesburg,,OH,US,2018-03-11,From photo: dozens,24,,24,,,Conor Lamb election campaign,Campaign rally,1,rally,0,0,0,0,1,1,https://twitter.com/VaughnHillyard/status/972898568129470464,,,,
Cleveland,,OH,US,2018-03-12,dozens,24,,24,,,Clevelanders for Public Transit,Rallying for new rail,0,rally,0,0,0,0,1,1,http://www.cleveland.com/metro/index.ssf/2018/03/advocates_rally_for_local_supp.html,,,,
Columbus,Outside Columbus City Hall,OH,US,2018-03-12,About 75,75,,75,,,Critics of Stonewall Columbus,protest the pending sentences of three of four black transgender and queer people convicted for blocking the annual Stonewall Columbus Pride Parade last year,0,protest,0,0,0,0,1,1,http://www.dispatch.com/news/20180312/critics-of-stonewall-columbus-rally-on-eve-of-blackpride4-sentencings,,,,
Frankfort,State Capitol,KY,US,2018-03-12,3000 or so,3000,,3000,,,general protestors,Rallying for teacher's contracts,0,rally,0,0,0,0,1,1,https://twitter.com/adambeam/status/973311430417100801,https://www.courier-journal.com/picture-gallery/news/politics/2018/03/12/teachers-and-others-rally-big-against-pension-bill-in-frankfort/32875905/,,,
Harrisburg,State Capitol,PA,US,2018-03-12,FB: 56,56,,56,,,PA Catholic Conference,Rallying for bill that would protect people with Down Syndrome,2,rally,0,0,0,0,1,1,https://www.facebook.com/events/966290903525542/,http://www.readingeagle.com/news/article/rally-at-pennsylvania-capitol-held-for-bill-to-ban-abortions-based-on-down-syndrome-diagnosis,,,
Ladue,Borroughs School,MO,US,2018-03-12,,,,,,,Westboro Baptist Church,Protesting gay students,2,protest,0,0,0,0,1,1,http://fox2now.com/2018/03/12/westboro-baptist-church-to-protest-gay-student-at-john-burroughs-high-school/,,,,
Ladue,Borroughs School,MO,US,2018-03-12,,,,,,,general protestors,"Counter-protest, supporting LGBT rights",1,protest,0,0,0,0,0,1,http://fox2now.com/2018/03/12/westboro-baptist-church-to-protest-gay-student-at-john-burroughs-high-school/,,,,
Lansing,City Hall,MI,US,2018-03-12,,,,,,,Lansing Environmental Action Team,Protesting proposed natural gas drilling site,1,protest,0,0,0,0,1,1,http://www.wilx.com/content/news/Rally-Monday-afternoon-at-City-Hall-over-renewable-energy-476571313.html,,,,
Modesto,Zeff Rd.,CA,US,2018-03-12,FB: 18,18,,18,,,Bay Area Animal Save,Protesting the slaughtering of animals,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/164621850857828/,,,,
New Albany,Indiana University Southeast,IN,US,2018-03-12,,,,,,,general protestors,Protesting gun violence in the wake of school shooting,1,protest,0,0,0,0,1,1,http://www.iushorizon.com/22084/news/sga-holds-candlelight-vigil-in-remembrance-of-florida-parkland-shooting-victims/,,,,
Park Slope,,NY,US,2018-03-12,hundreds,200,,200,,,traffic advocates,Protesting the killing of two children,0,march,0,0,0,0,1,1,https://www.amny.com/news/park-slope-march-1.17229200,,,,
Phoenix,KTAR Radio Station,AZ,US,2018-03-12,about 300,300,,300,,,general protestors,Rallying for teacher's contracts,0,rally,0,0,0,0,1,1,https://www.azcentral.com/story/news/local/arizona-education/2018/03/12/arizona-educators-stage-redfored-protest-governor-doug-duceys-ktar-teacher-salaries/417671002/,,,,
Sacramento,State Capitol,CA,US,2018-03-12,,,,,,,general protestors,Protesting potential tuition hikes for state universities,0,protest,0,0,0,0,1,1,http://www.kcra.com/article/college-students-faculty-rally-at-california-capitol-against-tuition-hike/19413686,,,,
San Diego,Chicano Park,CA,US,2018-03-12,dozens,24,,24,,,UNITE HERE,Protesting visit from Trump,1,protest,0,0,0,0,1,1,http://fox5sandiego.com/2018/03/12/rallies-set-for-monday-ahead-of-trump-visit/,https://www.nbcsandiego.com/news/local/Rally-Held-at-Chicano-Park-Before-President-Trump-Arrives-in-San-Diego-476604753.html,,,
Seattle,2nd Ave.,WA,US,2018-03-12,FB: 30,30,,30,,,The People for Bernie Sanders,Protesting deportation of local man,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/282506682282239/,,,,
St. Paul,State Capitol,MN,US,2018-03-12,nearly 1000,1000,,1000,,,Veterans,Rallying for veteran's rights,0,rally,0,0,0,0,1,1,http://www.kaaltv.com/news/veterans-vets-veterans-on-the-hill-vets-on-the-hill-rally-legislation/4823120/,http://minnesota.cbslocal.com/2018/03/13/state-capitol-personal-care-attendants-rally/,,,
Albany,,NY,US,2018-03-13,NA,1000,,1000,,,Planned Parenthood,Rallying for more accessible abortions,1,rally,0,0,0,0,1,1,http://wnyt.com/news/planned-parenthood-advocates-albany/4824503/,,,,
Annapolis,Lawyers Mall,MD,US,2018-03-13,hundreds,200,,200,,,general protestors,Rallying for funding for private schools,0,rally,0,0,0,0,1,1,http://www.delmarvanow.com/story/news/local/maryland/2018/03/13/boost-rally-annapolis-hogan-public-funds-private-schools/421725002/,,,,
Charleston,City Hall,SC,US,2018-03-13,about 150,150,,150,,,hospitality workers,Protesting proposed parking meter price increase,0,protest,0,0,0,0,1,1,https://www.postandcourier.com/news/hospitality-workers-rally-against-higher-parking-costs-downtown-at-charleston/article_50eeea48-26e1-11e8-ba2c-8754a922dcd2.html,https://www.postandcourier.com/news/hospitality-workers-rally-against-higher-parking-costs-downtown-at-charleston/article_50eeea48-26e1-11e8-ba2c-8754a922dcd2.html,,,
