CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Bellingham,1530 Ellis St.,WA,US,2017-02-11,,,,,,,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://komonews.com/news/local/demonstrators-block-northbound-i-5-in-bellingham,,,,
Bellingham,755 Lakeway Dr.,WA,US,2017-02-11,,100,100,100,110,90,general protesters,Against Dakota Access Pipeline,1,road blockade,0,0,0,0,0,1,http://komonews.com/news/local/demonstrators-block-northbound-i-5-in-bellingham,http://www.king5.com/news/local/protesters-block-all-nb-lanes-of-i-5-in-bellingham/407047793,,,
Bloomington,1319 N Veterans Pkwy,IL,US,2017-02-11,,1000,1000,1000,1100,900,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.centralillinoisproud.com/news/local-news/anti-abortion-rights-protests-target-planned-parenthood-are-met-by-counterprotests/654950455,,,,
Bloomington,Planned Parenthood,IN,US,2017-02-11,,1500,1500,1500,1650,1350,general protesters,Supoorting Planned Parenthood,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/398927457124022/,,,,
Boca Raton,8177 Glades Rd.,FL,US,2017-02-11,,160,160,160,176,144,Palm Beach County Right to Life League,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.palmbeachpost.com/news/local-govt--politics/local-pro-trump-pro-life-supporters-find-hope-with-political-changes/OQzR9UuXBoYgwdRL4PzFFO/,,,,
Burlington,TD Bank,VT,US,2017-02-11,,24,24,24,26.4,21.6,general protestors,Against Dakota Access Pipeline,1,protest,0,0,0,0,1,1,http://www.mynbc5.com/article/dozens-gather-outside-burlingtons-td-bank-to-protest-pipeline/8732701,,,,
Chapel Hill,1765 Dobbins Dr.,NC,US,2017-02-11,,30,30,30,33,27,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.dailytarheel.com/article/2017/02/activists-protest-abortion-and-planned-parenthood-in-chapel-hill,,,,
Chapel Hill,1765 Dobbins Dr.,NC,US,2017-02-11,,4,4,4,4.4,3.6,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.dailytarheel.com/article/2017/02/activists-protest-abortion-and-planned-parenthood-in-chapel-hill,,,,
Charleston,200 Rutledge Ave.,SC,US,2017-02-11,,50,50,50,55,45,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.postandcourier.com/news/protesters-rally-in-downtown-charleston-to-defund-planned-parenthood/article_788fa250-f05e-11e6-a226-6b8285c51d02.html,,,,
Charlottesville,2964 Hydraulic Rd.,VA,US,2017-02-11,,70,70,70,77,63,general protesers,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://wmra.org/post/protesters-rally-defund-and-defend-planned-parenthood#stream/0,,http://www.nbc29.com/clip/13096359/dueling-protests-over-planned-parenthood-funding-take-part-in-albe-co,,
Charlottesville,705 Dale Ave.,VA,US,2017-02-11,,200,350,500,220,450,general protesers,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.nbc29.com/clip/13096359/dueling-protests-over-planned-parenthood-funding-take-part-in-albe-co,http://wmra.org/post/protesters-rally-defund-and-defend-planned-parenthood#stream/0,,,
Chicago,,IL,US,2017-02-11,,,,,,,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://abc7chicago.com/news/dozens-protest-outside-a-chicago-planned-parenthood-clinic/1750206/,,,,
Columbia,711 N Providence Rd.,MO,US,2017-02-11,,200,200,200,220,180,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.columbiamissourian.com/news/local/defund-planned-parenthood-protest-in-columbia-draws-supporters-opponents/article_15731264-f087-11e6-97b5-afde183281cb.html,,,,
Columbia,711 N Providence Rd.,MO,US,2017-02-11,,100,100,100,110,90,40 Days to Life,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://www.columbiamissourian.com/news/local/defund-planned-parenthood-protest-in-columbia-draws-supporters-opponents/article_15731264-f087-11e6-97b5-afde183281cb.html,,,,
Columbia,2712 Middleburg Dr.,SC,US,2017-02-11,,25,30,35,27.5,31.5,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.wistv.com/story/34482803/midlands-residents-protest-outside-planned-parenthood,,,,
Council Bluffs,,IA,US,2017-02-11,,24,24,24,26.4,21.6,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.chicagotribune.com/news/nationworld/ct-planned-parenthood-protests-20170211-story.html,,,,
Dayton,"Planned Parenthood, N Wilkinson St",OH,US,2017-02-11,,130,130,130,143,117,general protesters,Supporting Planned Parenthood,1,rally,0,0,0,0,1,1,http://www.mydaytondailynews.com/news/local/daytonians-rally-for-and-against-planned-parenthood/i0pZCfKbBIxGy1udXPq54N/,,,,
Dayton,"Planned Parenthood, N Wilkinson St",OH,US,2017-02-11,,,,,,,Dayton Right to Life,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://www.mydaytondailynews.com/news/local/daytonians-rally-for-and-against-planned-parenthood/i0pZCfKbBIxGy1udXPq54N/,,,,
Denver,1700 Lincoln St.,CO,US,2017-02-11,,300,300,300,330,270,American Indian Movement,Against Dakota Access Pipeline,1,march,0,0,0,0,0,1,http://www.thedenverchannel.com/news/front-range/denver/over-300-protest-wells-fargo-over-pipeline-in-denver,,,,
Denver,7155 E. 38th St.,CO,US,2017-02-11,,100,150,200,110,180,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.denverpost.com/2017/02/11/planned-parenthood-funding-supporters-objectors-demonstrate-denver/,http://denver.cbslocal.com/2017/02/11/about-200-protest-abortion-outside-denver-planned-parenthood/,,,
Denver,Skyline Park,CO,US,2017-02-11,,1000,1500,2000,1100,1800,general protesters,In support of Planed Parenthood,1,protest,0,0,0,0,0,1,http://www.denverpost.com/2017/02/11/planned-parenthood-funding-supporters-objectors-demonstrate-denver/,countlove,,,
Detroit,4229 Cass Ave.,MI,US,2017-02-11,,300,650,1000,330,900,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.freep.com/story/news/local/michigan/detroit/2017/02/11/leggo-my-eggo-planned-parenthood-foes-draw-fire/97788578/,http://www.detroitnews.com/story/news/local/detroit-city/2017/02/11/dueling-protest-draws-fans-foes-planned-parenthood/97789686/,,,
Detroit,4229 Cass Ave.,MI,US,2017-02-11,,100,100,100,110,90,Citizens for a Pro-Life Society,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://www.detroitnews.com/story/news/local/detroit-city/2017/02/11/dueling-protest-draws-fans-foes-planned-parenthood/97789686/,,http://www.freep.com/story/news/local/michigan/detroit/2017/02/11/leggo-my-eggo-planned-parenthood-foes-draw-fire/97788578/,,
Encinitas,Moonlight State Beach,CA,US,2017-02-11,,2000,2500,3000,2200,2700,general protesters,Supporting Planned Parenthood,1,march,0,0,0,0,1,1,http://www.sandiegouniontribune.com/news/politics/sd-fi-planned-parenthood-20170210-story.html,,,,
Ferndale,23338 Woodward Ave,MI,US,2017-02-11,,,,,,,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://detroit.cbslocal.com/2017/02/11/protest-draws-foes-fans-to-planned-parenthood-in-detroit-video/,,,,
Ferndale,23338 Woodward Ave,MI,US,2017-02-11,,,,,,,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://detroit.cbslocal.com/2017/02/11/protest-draws-foes-fans-to-planned-parenthood-in-detroit-video/,,,,
Flagstaff,,AZ,US,2017-02-11,,,,,,,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.fox10phoenix.com/news/arizona-news/235229583-story,,,,
Flagstaff,,AZ,US,2017-02-11,,,,,,,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://www.fox10phoenix.com/news/arizona-news/235229583-story,,,,
Fort Wayne,3914 W. Jefferson Blvd.,IN,US,2017-02-11,,100,100,100,110,90,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,,,,,
Fort Wayne,3914 W. Jefferson Blvd.,IN,US,2017-02-11,,100,100,100,110,90,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,,,,,
Franklin,Frankling Public Square,TN,US,2017-02-11,,50,75,100,55,90,general protestors,Against Puzder nomination for Secretary of Labor,1,protest,0,0,0,0,1,1,http://www.tennessean.com/story/news/2017/02/11/protesters-ask-andrew-puzder-stay-home-franklin/97788404/,,,,
Frederick,Planned Parenthood,MD,US,2017-02-11,,200,200,200,220,180,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,https://www.fredericknewspost.com/news/politics_and_government/health_and_welfare/abortion-access-and-funding-focus-of-opposing-rallies-in-frederick/article_1b15210b-36bd-5513-b4c9-7e302db3e1b8.html,,,,
Frederick,Planned Parenthood,MD,US,2017-02-11,,50,50,50,55,45,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,https://www.fredericknewspost.com/news/politics_and_government/health_and_welfare/abortion-access-and-funding-focus-of-opposing-rallies-in-frederick/article_1b15210b-36bd-5513-b4c9-7e302db3e1b8.html,,,,
Fresno,Planned Parenthood,CA,US,2017-02-11,,,,,,,general protesters,Defunding Planned Parenthood,2,rally,0,0,0,0,1,1,http://www.fresnobee.com/news/local/article132231354.html,,,,
Fresno,Planned Parenthood,CA,US,2017-02-11,,,,,,,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.fresnobee.com/news/local/article132231354.html,,,,
Glen Allen,,VA,US,2017-02-11,,100,100,100,110,90,general protesters,"Supporting Planned Parenthood, protesting lack of contact with congressman Dave Brat",1,rally,0,0,0,0,1,1,http://wtvr.com/2017/02/11/protesters-grill-with-bratworst-outside-congressmans-office/,,,,
Grand Rapids,425 Cherry St. SE,MI,US,2017-02-11,,200,250,300,220,270,Grand Rapids Right to Life,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.mlive.com/news/grand-rapids/index.ssf/2017/02/police_stand_by_as_supporters.html,http://www.wzzm13.com/news/local/grand-rapids-central/hundreds-show-for-gr-planned-parenthood-protest-and-counter-protest/407043665,http://woodtv.com/2017/02/11/thousands-demonstrate-outside-planned-parenthoods-nationwide/,,
Grand Rapids,425 Cherry St. SE,MI,US,2017-02-11,,700,750,800,770,720,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.mlive.com/news/grand-rapids/index.ssf/2017/02/police_stand_by_as_supporters.html,http://www.wzzm13.com/news/local/grand-rapids-central/hundreds-show-for-gr-planned-parenthood-protest-and-counter-protest/407043665,http://woodtv.com/2017/02/11/thousands-demonstrate-outside-planned-parenthoods-nationwide/,,
Green Bay,CityDeck,WI,US,2017-02-11,,50,62.5,75,55,67.5,general protestors,against immigration restrictions,1,protest,0,0,0,0,1,1,http://www.greenbaypressgazette.com/story/news/local/2017/02/11/green-bay-immigration-rally-draws-hundreds/97755592/,based on headcount in photo,,,
Henrico,West Broad St. and Cox Rd.,VA,US,2017-02-11,,24,24,24,26.4,21.6,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.nbc12.com/story/34482168/people-protest-counter-protest-defunding-of-planned-parenthood,,,,
Ithaca,Dewitt Park,NY,US,2017-02-11,,100,100,100,110,90,general protestors,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.ithacajournal.com/story/news/local/2017/02/11/dozens-ithaca-rally-planned-parenthood/97789600/,,,,
Ithaca,Dewitt Park,NY,US,2017-02-11,,4,4,4,4.4,3.6,general protestors,anti-abortion,2,protest,0,0,0,0,0,1,http://www.ithacajournal.com/story/news/local/2017/02/11/dozens-ithaca-rally-planned-parenthood/97789600/,visual of photo,,,
Jackson,2009 W Michigan Ave,MI,US,2017-02-11,,70,70,70,77,63,general protesters,defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.mlive.com/news/jackson/index.ssf/2017/02/opposing_intentional_destructi.html,,,,
Jackson,2009 W Michigan Ave,MI,US,2017-02-11,,65,70,75,71.5,67.5,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.mlive.com/news/jackson/index.ssf/2017/02/opposing_intentional_destructi.html,,,,
Jackson,Planned Parenthood,MS,US,2017-02-11,,70,70,70,77,63,general protestors,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.mlive.com/news/jackson/index.ssf/2017/02/opposing_intentional_destructi.html,,,,
Jackson,Planned Parenthood,MS,US,2017-02-11,,3,3,3,3.3,2.7,general protestors,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.mlive.com/news/jackson/index.ssf/2017/02/opposing_intentional_destructi.html,,,,
Kalamazoo,4201 W. Michigan Ave.,MI,US,2017-02-11,,200,200,200,220,180,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://wwmt.com/news/local/thousands-protest-around-planned-parenthood-in-kalamazoo,,,,
Kalamazoo,4201 W. Michigan Ave.,MI,US,2017-02-11,,300,300,300,330,270,ProKzoo,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://fox17online.com/2017/02/11/rallies-planned-saturday-against-planned-parenthood-part-of-nationwide-call-for-change/,,,,
Kennewick,Columbia Center Boulevard and Canal Dr,WA,US,2017-02-11,,50,50,50,55,45,Love not Hate Tri-Cities group,"pro-choice, pro-Planned Parenthood",1,rally,0,0,0,0,1,1,http://www.tri-cityherald.com/news/local/article132255129.html,,,,
Kennewick,Columbia Center Boulevard and Canal Dr,WA,US,2017-02-11,,150,150,150,165,135,#ProtestPP Coalition,Defunding Planned Parenthood,2,rally,0,0,0,0,0,1,http://www.tri-cityherald.com/news/local/article132255129.html,,,,
Kent,10056 SE 240th St.,WA,US,2017-02-11,,24,24,24,26.4,21.6,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.chicagotribune.com/news/nationworld/ct-planned-parenthood-protests-20170211-story.html,,,,
Kent,10056 SE 240th St.,WA,US,2017-02-11,,300,300,300,330,270,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.chicagotribune.com/news/nationworld/ct-planned-parenthood-protests-20170211-story.html,,,,
Knoxville,"Planned Parenthood clinic, East Knoxville",TN,US,2017-02-11,,250,250,250,275,225,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.knoxnews.com/story/news/local/2017/02/11/hundreds-gather-rally-planned-parenthood/97760804/,,,,
Knoxville,"Planned Parenthood clinic, East Knoxville",TN,US,2017-02-11,,12,18,24,13.2,21.6,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://www.knoxnews.com/story/news/local/2017/02/11/hundreds-gather-rally-planned-parenthood/97760804/,,,,
Las Vegas,Planned Parenthood clinic,NV,US,2017-02-11,,24,24,24,26.4,21.6,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://news3lv.com/news/local/part-of-200-nationwide-rallies-dozens-protest-at-las-vegas-planned-parenthood-office,,,,
Lawrenceville,798 Lawrenceville-Suwanee Road,GA,US,2017-02-11,,75,112.5,150,82.5,135,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://www.11alive.com/news/politics/planned-parenthood-protest-draws-supporters-detractors/407011294,,,,
Lawrenceville,798 Lawrenceville-Suwanee Road,GA,US,2017-02-11,,20,25,30,22,27,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,0,1,http://www.11alive.com/news/politics/planned-parenthood-protest-draws-supporters-detractors/407011294,,,,
Lexington,268 Southland Dr.,KY,US,2017-02-11,,20,20,20,22,18,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.kentucky.com/news/local/counties/fayette-county/article132177884.html,,,,
Lexington,268 Southland Dr.,KY,US,2017-02-11,,6,6,6,6.6,5.4,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.kentucky.com/news/local/counties/fayette-county/article132177884.html,,,,
Lincoln,State Capitol,NE,US,2017-02-11,,100,100,100,110,90,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,1,1,http://journalstar.com/news/local/protesters-show-support-for-abortion-rights/article_6ad70eb6-c33f-55d7-8b68-8199fba721c0.html,,,,
Livonia,37625 Ann Arbor Rd.,MI,US,2017-02-11,,,,,,,Citizens for a Pro-Life Society,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.hometownlife.com/story/news/local/livonia/2017/02/11/protesters-flock-livonia-planned-parenthood/97742060/,,,,
Livonia,37625 Ann Arbor Rd.,MI,US,2017-02-11,,,,,,,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.hometownlife.com/story/news/local/livonia/2017/02/11/protesters-flock-livonia-planned-parenthood/97742060/,,,,
Long Beach,2690 Pacific Ave.,CA,US,2017-02-11,,20,20,20,22,18,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.ocregister.com/articles/planned-743803-parenthood-orange.html,,,,
Los Angeles,Black Cat Tavern,CA,US,2017-02-11,,200,200,200,220,180,general protesters,support LGBTQ rights,1,protest,0,0,0,0,1,1,http://abc7.com/society/lgbt-members-commemorate-1960s-black-cat-protest-in-silver-lake/1750888/,,,,
Marietta,220 Cobb Pkwy,GA,US,2017-02-11,,100,100,100,110,90,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.reuters.com/article/us-usa-abortion-idUSKBN15Q0AS?feedType=RSS,,,,
Marietta,220 Cobb Pkwy,GA,US,2017-02-11,,50,50,50,55,45,general protesters,Supporting Planned Parenthood,1,protest,0,0,0,0,0,1,http://www.reuters.com/article/us-usa-abortion-idUSKBN15Q0AS?feedType=RSS,,,,
Memphis,,TN,US,2017-02-11,,29,29,29,31.9,26.1,40 Days for Life,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://wreg.com/2017/02/11/pro-life-supporters-protest-outside-memphis-planned-parenthood/,,,,
Mesa,1235 S Gilbert Rd.,AZ,US,2017-02-11,,150,150,150,165,135,general protesters,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.fox10phoenix.com/news/arizona-news/235229583-story,,,,
Morristown,Planned Parenthood Clinic,NJ,US,2017-02-11,,50,50,50,55,45,Morris County Right to Life,Defunding Planned Parenthood,2,protest,0,0,0,0,1,1,http://www.nj.com/morris/index.ssf/2017/02/protesters_target_planned_parenthood.html,,,,
